SPCD,DO_BH,HT_TOT,TT_DW_CRM,COMMON_NAME
375,7.8,72.0,447.41,paper birch
375,10.2,71.5,792.59,paper birch
375,11.2,73.0,982.22,paper birch
375,10.3,70.5,789.1,paper birch
375,7.9,69.0,461.82,paper birch
375,7.3,57.0,339.33,paper birch
375,7.8,61.0,396.81,paper birch
375,12.7,82.5,1428.05,paper birch
375,7.4,74.0,418.9,paper birch
375,9.9,81.0,825.51,paper birch
375,10.7,78.0,952.39,paper birch
375,9.4,76.8,709.66,paper birch
375,10.7,75.0,921.79,paper birch
375,8.1,69.8,503.33,paper birch
375,11.2,64.0,924.69,paper birch
375,9.8,80.5,846.75,paper birch
375,11.0,79.8,1070.53,paper birch
375,9.7,79.5,819.28,paper birch
375,14.4,84.5,1863.64,paper birch
375,10.7,83.5,1012.05,paper birch
375,9.8,73.5,790.22,paper birch
375,10.6,75.0,954.7,paper birch
375,9.9,86.0,873.02,paper birch
375,8.2,76.8,560.56,paper birch
375,9.1,77.0,667.71,paper birch
375,7.9,76.7,478.32,paper birch
375,10.1,78.9,858.44,paper birch
375,9.6,77.0,800.49,paper birch
375,10.1,82.0,900.59,paper birch
375,10.6,62.0,834.49,paper birch
375,12.8,65.0,1259.78,paper birch
375,12.8,67.0,1285.72,paper birch
375,13.1,66.0,1326.46,paper birch
375,11.8,65.0,1045.05,paper birch
375,14.2,74.5,1707.63,paper birch
375,15.4,80.0,2080.41,paper birch
375,17.3,74.0,2462.17,paper birch
375,16.0,77.0,2173.68,paper birch
375,12.9,71.0,1388.95,paper birch
375,15.7,73.0,2014.81,paper birch
375,11.3,60.0,931.83,paper birch
375,13.9,70.0,1551.35,paper birch
375,15.8,75.0,2096.22,paper birch
375,16.0,86.0,2372.08,paper birch
375,13.4,65.0,1377.95,paper birch
375,12.7,73.0,1339.23,paper birch
375,19.6,86.0,3553.17,paper birch
375,16.3,83.5,2416.51,paper birch
375,12.0,66.5,1114.83,paper birch
375,12.3,72.5,1256.05,paper birch
375,11.7,72.0,1135.59,paper birch
375,10.8,67.0,922.1,paper birch
375,11.2,73.0,1047.83,paper birch
375,12.9,77.0,1427.99,paper birch
375,11.4,76.0,1106.54,paper birch
375,11.3,73.0,1057.54,paper birch
375,10.3,62.0,763.75,paper birch
375,13.7,74.0,1571.11,paper birch
375,8.7,69.0,585.7,paper birch
375,10.0,71.0,781.78,paper birch
375,10.0,68.0,777.12,paper birch
375,10.4,61.0,761.89,paper birch
375,14.0,65.5,1522.16,paper birch
375,16.2,69.5,2097.41,paper birch
375,10.8,69.0,916.81,paper birch
375,10.6,70.0,895.69,paper birch
375,9.9,67.0,753.6,paper birch
375,8.6,75.0,611.63,paper birch
375,10.4,75.0,898.61,paper birch
375,11.3,68.5,991.72,paper birch
375,13.9,72.0,1574.23,paper birch
375,9.4,68.0,692.26,paper birch
375,11.4,69.2,1023.37,paper birch
375,7.1,58.0,334.51,paper birch
375,11.1,68.0,962.58,paper birch
375,10.7,60.0,815.48,paper birch
375,10.3,66.0,813.03,paper birch
375,10.8,65.5,884.71,paper birch
375,12.7,63.5,1234.2,paper birch
375,12.3,69.0,1219.53,paper birch
375,7.8,55.0,355.43,paper birch
375,6.4,55.0,219.99,paper birch
375,5.8,52.0,158.53,paper birch
375,5.5,50.0,134.43,paper birch
375,4.2,48.0,70.25,paper birch
375,5.6,45.0,116.96,paper birch
375,4.2,43.0,70.25,paper birch
375,8.3,50.9,439.65,paper birch
375,4.5,40.0,82.68,paper birch
375,5.0,36.0,77.29,paper birch
375,4.5,38.0,82.68,paper birch
375,8.3,50.0,422.91,paper birch
375,6.1,44.0,166.24,paper birch
375,4.6,41.0,87.08,paper birch
375,4.9,45.0,101.1,paper birch
375,5.0,39.0,83.23,paper birch
375,4.8,46.0,96.29,paper birch
375,6.2,45.0,160.07,paper birch
375,4.5,38.0,82.68,paper birch
375,5.4,47.0,117.53,paper birch
375,6.1,44.0,159.67,paper birch
375,4.4,38.0,78.41,paper birch
375,5.0,42.0,80.96,paper birch
375,5.6,46.0,130.47,paper birch
375,5.7,41.0,109.65,paper birch
375,6.5,48.0,202.71,paper birch
375,5.4,42.0,97.06,paper birch
375,5.0,46.0,86.35,paper birch
375,6.2,51.0,169.17,paper birch
375,5.2,43.0,102.59,paper birch
375,4.4,39.0,78.41,paper birch
375,3.8,32.0,55.47,paper birch
375,6.1,44.0,164.06,paper birch
375,6.0,48.0,176.58,paper birch
375,7.5,51.0,304.19,paper birch
375,5.2,46.0,97.11,paper birch
375,8.0,44.0,382.78,paper birch
375,9.6,65.0,704.02,paper birch
375,12.7,56.0,1127.06,paper birch
375,10.5,60.0,788.38,paper birch
375,10.4,57.0,738.53,paper birch
375,9.3,52.0,571.77,paper birch
375,9.2,62.0,627.83,paper birch
375,10.6,68.0,862.79,paper birch
375,10.0,68.0,780.85,paper birch
375,7.2,50.0,324.29,paper birch
375,11.5,72.0,1082.33,paper birch
375,11.6,56.0,967.3,paper birch
375,9.1,59.0,571.41,paper birch
375,10.1,50.0,690.21,paper birch
375,8.7,52.0,482.03,paper birch
375,7.4,54.0,372.36,paper birch
375,7.6,54.0,387.86,paper birch
375,10.0,63.0,742.19,paper birch
375,10.6,71.0,919.94,paper birch
375,10.4,72.0,869.46,paper birch
375,7.1,53.0,323.63,paper birch
375,8.4,60.0,484.89,paper birch
375,7.5,56.0,369.23,paper birch
375,14.3,54.0,1400.58,paper birch
375,14.1,63.0,1501.29,paper birch
375,8.0,57.0,439.21,paper birch
375,13.3,66.0,1333.67,paper birch
375,13.2,64.0,1311.75,paper birch
375,12.1,74.0,1205.49,paper birch
375,11.6,61.0,969.82,paper birch
375,9.2,53.0,566.58,paper birch
375,14.3,68.0,1614.16,paper birch
375,10.8,64.0,884.71,paper birch
375,8.8,48.0,456.62,paper birch
375,9.4,61.0,643.77,paper birch
375,10.4,64.0,822.71,paper birch
375,8.8,64.5,576.14,paper birch
375,8.5,62.5,441.14,paper birch
375,7.7,57.5,393.38,paper birch
375,9.4,58.0,596.86,paper birch
375,10.4,63.0,807.48,paper birch
375,11.0,63.0,896.38,paper birch
375,11.8,66.0,1090.25,paper birch
375,13.2,67.0,1369.9,paper birch
375,13.1,70.0,1372.7,paper birch
375,13.9,68.0,1539.84,paper birch
375,12.8,69.5,1319.86,paper birch
375,15.5,78.0,2098.46,paper birch
375,9.1,66.0,621.78,paper birch
375,8.8,61.5,549.76,paper birch
375,12.8,65.0,1265.57,paper birch
375,12.5,71.0,1285.26,paper birch
375,11.4,71.0,1057.98,paper birch
375,11.3,71.0,1040.73,paper birch
375,9.6,66.0,703.14,paper birch
375,9.6,66.0,699.62,paper birch
375,10.5,74.0,913.72,paper birch
375,9.7,66.0,719.43,paper birch
375,8.3,76.0,545.31,paper birch
375,11.2,78.0,981.08,paper birch
375,7.3,71.0,408.64,paper birch
375,7.0,63.3,342.35,paper birch
375,6.8,65.0,269.29,paper birch
375,7.9,79.2,491.42,paper birch
375,9.8,68.0,665.12,paper birch
375,6.6,71.3,292.72,paper birch
375,5.7,64.0,207.86,paper birch
375,7.6,67.2,447.42,paper birch
375,8.3,68.0,540.6,paper birch
375,6.5,64.4,265.32,paper birch
375,7.3,65.5,358.5,paper birch
375,13.0,76.0,1348.69,paper birch
375,7.2,64.0,358.72,paper birch
375,12.1,85.5,1167.28,paper birch
375,10.4,74.0,794.16,paper birch
375,6.4,62.0,235.74,paper birch
375,10.3,75.4,812.04,paper birch
375,6.3,62.0,219.36,paper birch
375,6.7,65.0,271.34,paper birch
375,7.2,63.0,363.25,paper birch
375,9.0,65.0,541.47,paper birch
375,7.2,63.0,324.89,paper birch
375,6.0,58.5,192.82,paper birch
375,7.5,65.5,382.86,paper birch
375,9.6,75.0,738.64,paper birch
375,5.6,57.0,167.51,paper birch
375,6.2,55.0,222.35,paper birch
375,6.2,58.7,197.19,paper birch
375,9.7,76.0,740.68,paper birch
375,7.5,61.5,337.21,paper birch
375,6.8,68.5,319.57,paper birch
375,5.7,63.0,202.14,paper birch
375,5.7,56.0,154.85,paper birch
375,6.8,64.5,288.74,paper birch
375,10.1,77.0,810.46,paper birch
375,6.8,62.3,309.12,paper birch
375,12.3,62.0,1083.82,paper birch
375,10.9,79.3,1014.8,paper birch
375,9.3,75.5,643.03,paper birch
375,5.5,61.5,166.98,paper birch
375,6.8,71.0,321.64,paper birch
375,7.9,75.5,486.45,paper birch
375,7.4,64.0,369.35,paper birch
375,6.3,61.2,240.4,paper birch
375,7.1,63.5,346.89,paper birch
375,6.2,69.5,224.78,paper birch
375,4.8,45.0,96.29,paper birch
375,8.2,71.0,458.89,paper birch
375,8.2,69.0,459.6,paper birch
375,8.4,62.6,426.86,paper birch
375,6.6,67.5,288.7,paper birch
375,7.1,63.5,332.81,paper birch
375,8.6,68.5,532.97,paper birch
375,6.4,60.5,254.44,paper birch
375,8.6,60.5,441.72,paper birch
375,10.4,76.0,807.48,paper birch
375,10.6,75.0,797.01,paper birch
375,6.4,63.0,249.46,paper birch
375,6.9,60.0,285.26,paper birch
375,10.9,72.5,871.21,paper birch
375,8.1,70.5,484.81,paper birch
375,8.8,66.5,538.69,paper birch
375,7.1,67.0,333.38,paper birch
375,6.6,70.2,335.65,paper birch
375,8.6,69.4,517.1,paper birch
375,7.6,67.5,396.03,paper birch
375,8.1,66.0,465.89,paper birch
375,7.9,66.2,446.97,paper birch
375,7.6,70.3,418.81,paper birch
375,7.5,69.5,404.63,paper birch
375,6.5,67.2,271.36,paper birch
375,5.9,58.2,197.98,paper birch
375,8.0,71.0,491.38,paper birch
375,6.5,65.0,278.8,paper birch
375,8.8,69.5,579.96,paper birch
375,6.0,68.4,223.41,paper birch
375,4.9,43.0,101.1,paper birch
375,2.0,28.6,12.23,paper birch
375,4.9,40.8,101.1,paper birch
375,10.0,50.3,560.24,paper birch
375,3.3,42.0,39.76,paper birch
375,11.0,73.0,880.58,paper birch
375,7.8,69.6,403.25,paper birch
375,13.6,56.0,1142.64,paper birch
375,9.1,68.5,563.27,paper birch
375,6.1,49.8,176.45,paper birch
375,7.0,57.8,276.81,paper birch
375,11.9,55.9,715.1,paper birch
375,5.7,42.1,147.81,paper birch
375,2.1,27.9,13.71,paper birch
375,5.0,44.3,112.41,paper birch
375,4.8,40.8,96.29,paper birch
375,7.3,52.0,268.76,paper birch
375,11.0,57.8,628.46,paper birch
375,5.7,30.9,120.68,paper birch
375,4.9,38.6,101.1,paper birch
375,7.4,44.3,250.2,paper birch
375,6.4,48.9,202.68,paper birch
375,11.5,61.9,719.37,paper birch
375,2.8,32.8,26.99,paper birch
375,2.7,35.5,24.77,paper birch
375,10.5,55.9,561.2,paper birch
375,3.9,47.4,58.98,paper birch
375,5.0,45.9,114.92,paper birch
375,5.2,47.0,128.67,paper birch
375,5.4,46.6,139.7,paper birch
375,5.0,37.5,100.4,paper birch
375,9.9,53.0,718.12,paper birch
375,11.6,55.0,971.08,paper birch
375,10.8,57.0,859.66,paper birch
375,12.4,54.0,1103.27,paper birch
375,8.3,44.0,455.31,paper birch
375,8.6,46.0,490.05,paper birch
375,9.4,46.0,586.87,paper birch
375,6.0,28.0,176.58,paper birch
375,11.6,49.0,900.42,paper birch
375,5.9,27.0,167.68,paper birch
375,7.5,47.0,385.31,paper birch
375,5.4,24.0,109.46,paper birch
375,7.3,47.0,366.13,paper birch
375,7.3,46.0,359.09,paper birch
375,13.3,81.3,1135.83,paper birch
375,14.6,79.7,1342.08,paper birch
375,10.6,61.0,584.9,paper birch
375,9.3,68.5,522.92,paper birch
375,7.6,45.6,252.9,paper birch
375,7.7,52.6,304.88,paper birch
375,6.7,43.7,207.96,paper birch
375,10.3,57.2,556.47,paper birch
375,8.2,49.3,345.79,paper birch
375,9.2,49.4,345.07,paper birch
375,8.1,52.4,356.25,paper birch
375,6.2,55.8,198.96,paper birch
375,7.8,54.8,305.23,paper birch
375,5.7,52.4,143.66,paper birch
375,5.0,49.5,102.91,paper birch
375,7.0,57.4,248.12,paper birch
375,8.3,47.4,320.09,paper birch
375,10.1,65.3,665.08,paper birch
375,8.3,64.5,424.54,paper birch
375,9.4,68.6,523.61,paper birch
375,8.0,57.1,375.46,paper birch
375,8.5,68.2,432.51,paper birch
375,14.2,74.4,1275.74,paper birch
375,5.4,48.2,125.53,paper birch
375,5.3,46.8,116.38,paper birch
375,6.2,53.9,172.52,paper birch
375,12.0,75.1,941.0,paper birch
375,7.3,49.2,241.94,paper birch
375,6.2,51.1,205.4,paper birch
375,8.8,62.3,441.68,paper birch
375,5.2,39.3,92.42,paper birch
375,8.2,60.2,405.34,paper birch
375,12.8,65.5,961.02,paper birch
375,13.7,74.2,1207.71,paper birch
375,10.3,69.5,681.59,paper birch
375,12.5,73.0,973.02,paper birch
375,5.5,59.2,153.81,paper birch
375,6.9,53.6,207.83,paper birch
375,8.4,62.8,388.65,paper birch
375,8.2,54.6,374.23,paper birch
375,5.4,53.4,149.0,paper birch
375,6.0,51.3,169.73,paper birch
375,13.2,68.7,1117.58,paper birch
375,10.1,62.3,613.54,paper birch
375,14.1,74.9,1352.37,paper birch
375,13.6,73.1,1091.22,paper birch
375,9.4,69.1,561.58,paper birch
375,9.4,71.1,558.53,paper birch
375,9.2,72.8,557.69,paper birch
375,10.3,73.3,639.8,paper birch
375,7.3,41.1,237.1,paper birch
375,12.0,74.0,950.5,paper birch
375,6.2,61.6,217.49,paper birch
375,6.0,58.3,185.37,paper birch
375,5.6,54.5,153.59,paper birch
375,8.5,62.2,440.4,paper birch
375,5.8,55.7,175.43,paper birch
375,6.5,49.7,217.86,paper birch
375,7.4,51.0,264.39,paper birch
375,5.5,52.0,132.63,paper birch
375,8.6,66.1,460.72,paper birch
375,6.4,52.8,224.53,paper birch
375,7.4,53.2,295.8,paper birch
375,6.5,55.7,221.28,paper birch
375,8.3,64.7,388.66,paper birch
375,8.4,59.7,330.42,paper birch
375,5.7,44.6,127.18,paper birch
375,5.9,56.8,161.31,paper birch
375,4.8,39.6,96.29,paper birch
375,5.0,54.0,104.18,paper birch
375,10.5,57.0,565.57,paper birch
375,9.1,60.5,470.85,paper birch
375,7.9,55.5,296.17,paper birch
375,5.1,40.5,99.0,paper birch
375,5.9,55.0,188.61,paper birch
375,5.8,53.4,159.49,paper birch
375,10.5,71.2,692.37,paper birch
375,11.5,64.0,729.35,paper birch
375,11.5,73.1,871.54,paper birch
375,13.0,72.8,972.0,paper birch
375,6.6,66.1,274.68,paper birch
375,15.6,69.2,1481.23,paper birch
375,8.8,55.9,425.01,paper birch
375,12.7,58.9,868.37,paper birch
375,7.1,47.7,251.06,paper birch
375,8.0,54.7,334.81,paper birch
375,12.2,75.6,1003.33,paper birch
375,8.2,62.6,370.98,paper birch
375,6.6,57.6,236.42,paper birch
375,10.2,69.1,643.69,paper birch
375,6.9,59.2,252.47,paper birch
375,5.3,60.0,148.28,paper birch
375,6.2,60.1,211.73,paper birch
375,5.1,59.9,99.0,paper birch
375,5.8,44.2,130.2,paper birch
375,7.9,54.1,317.61,paper birch
375,7.5,53.1,307.57,paper birch
375,19.3,79.0,3088.03,paper birch
375,12.5,73.6,1277.21,paper birch
375,13.4,75.0,1289.79,paper birch
375,12.8,72.2,1193.63,paper birch
375,10.9,74.5,907.7,paper birch
375,12.5,70.5,1099.75,paper birch
375,14.4,72.0,1341.68,paper birch
375,12.4,72.9,1267.36,paper birch
375,11.6,59.4,847.09,paper birch
375,10.0,60.0,650.14,paper birch
375,10.2,64.4,712.31,paper birch
375,11.1,62.5,786.2,paper birch
375,10.1,65.2,683.03,paper birch
375,10.3,65.3,689.1,paper birch
375,10.3,72.3,803.1,paper birch
375,10.7,76.1,900.04,paper birch
375,7.3,64.0,359.09,paper birch
375,16.7,78.5,2096.12,paper birch
375,13.0,78.1,1328.17,paper birch
375,11.2,70.2,983.35,paper birch
375,14.3,65.9,1432.41,paper birch
375,9.2,64.8,589.09,paper birch
375,12.9,68.9,1265.09,paper birch
375,11.6,61.5,900.42,paper birch
375,10.0,59.8,664.43,paper birch
375,9.6,67.5,702.26,paper birch
375,8.5,64.2,509.8,paper birch
375,10.3,69.4,798.12,paper birch
375,9.5,72.1,749.42,paper birch
375,17.5,74.2,2432.17,paper birch
375,11.1,62.6,837.59,paper birch
375,5.5,53.1,128.13,paper birch
375,5.9,49.3,155.67,paper birch
375,6.0,55.2,164.04,paper birch
375,6.5,58.1,217.86,paper birch
375,6.7,65.4,254.74,paper birch
375,7.0,61.1,299.96,paper birch
375,7.3,64.7,281.5,paper birch
375,7.3,63.6,287.65,paper birch
375,7.6,50.2,245.78,paper birch
375,7.8,60.5,310.27,paper birch
375,7.9,60.7,350.74,paper birch
375,8.0,65.1,339.94,paper birch
375,8.3,64.9,351.66,paper birch
375,8.6,64.7,431.19,paper birch
375,8.6,58.8,370.98,paper birch
375,9.0,59.2,401.0,paper birch
375,9.3,65.5,448.31,paper birch
375,9.8,69.0,552.56,paper birch
375,10.9,78.5,751.57,paper birch
375,12.1,74.0,858.81,paper birch
375,12.5,74.5,971.71,paper birch
375,12.9,62.5,848.75,paper birch
375,13.3,53.6,789.86,paper birch
375,13.7,76.2,1126.29,paper birch
375,5.0,41.3,92.96,paper birch
375,5.1,45.2,123.64,paper birch
375,5.5,58.5,142.76,paper birch
375,5.6,54.5,135.35,paper birch
375,5.9,50.4,166.4,paper birch
375,6.0,67.3,202.03,paper birch
375,6.0,51.9,174.4,paper birch
375,6.1,49.5,163.34,paper birch
375,6.2,41.9,173.01,paper birch
375,6.3,56.5,185.9,paper birch
375,6.4,55.2,195.04,paper birch
375,6.5,44.9,175.61,paper birch
375,6.6,57.7,187.61,paper birch
375,6.6,56.0,218.04,paper birch
375,6.7,71.1,235.02,paper birch
375,6.7,41.6,164.97,paper birch
375,6.9,62.2,271.82,paper birch
375,7.1,64.8,299.36,paper birch
375,7.1,67.4,284.49,paper birch
375,7.1,53.9,240.36,paper birch
375,7.3,69.6,328.18,paper birch
375,7.4,61.3,304.22,paper birch
375,7.6,66.6,347.89,paper birch
375,7.6,57.4,293.51,paper birch
375,7.6,61.0,284.97,paper birch
375,7.7,57.7,279.86,paper birch
375,7.9,57.4,316.33,paper birch
375,8.0,69.2,388.07,paper birch
375,8.0,56.5,286.93,paper birch
375,8.0,58.0,313.24,paper birch
375,8.2,56.4,349.15,paper birch
375,8.3,57.2,363.96,paper birch
375,8.3,66.4,409.39,paper birch
375,8.3,59.1,350.97,paper birch
375,8.5,68.1,419.17,paper birch
375,8.5,64.1,379.19,paper birch
375,8.5,65.6,408.34,paper birch
375,8.6,62.6,388.4,paper birch
375,8.7,51.6,264.16,paper birch
375,9.0,52.4,361.52,paper birch
375,9.0,66.7,419.83,paper birch
375,9.0,67.6,465.45,paper birch
375,9.1,54.4,396.77,paper birch
375,9.3,66.7,472.67,paper birch
375,9.3,64.3,457.3,paper birch
375,9.4,66.5,473.59,paper birch
375,9.4,62.1,441.84,paper birch
375,9.4,62.7,443.53,paper birch
375,9.6,58.4,478.97,paper birch
375,9.7,71.9,531.34,paper birch
375,9.9,73.4,564.62,paper birch
375,9.9,63.8,534.53,paper birch
375,10.2,69.6,624.76,paper birch
375,10.3,67.8,548.67,paper birch
375,10.3,66.2,593.0,paper birch
375,10.5,64.2,586.71,paper birch
375,10.7,69.2,723.97,paper birch
375,11.1,47.6,577.97,paper birch
375,11.3,60.5,691.82,paper birch
375,11.4,66.1,652.2,paper birch
375,11.5,65.1,708.28,paper birch
375,12.8,63.6,889.01,paper birch
375,13.3,80.7,1144.6,paper birch
375,13.6,56.1,764.33,paper birch
375,14.1,72.8,1164.53,paper birch
375,14.6,80.4,1329.69,paper birch
375,16.5,77.6,1667.75,paper birch
375,17.9,50.8,1288.78,paper birch
375,5.2,49.1,118.28,paper birch
375,5.5,62.2,147.49,paper birch
375,5.7,57.8,182.21,paper birch
375,6.1,60.6,199.55,paper birch
375,6.6,62.8,255.37,paper birch
375,6.8,57.9,245.69,paper birch
375,6.9,66.0,284.08,paper birch
375,7.0,65.4,255.66,paper birch
375,7.1,55.4,244.33,paper birch
375,7.1,62.2,238.65,paper birch
375,7.4,63.6,304.22,paper birch
375,7.6,59.6,291.69,paper birch
375,7.7,61.2,317.65,paper birch
375,7.7,66.2,361.14,paper birch
375,7.8,63.0,349.26,paper birch
375,7.9,59.0,292.87,paper birch
375,8.0,61.7,367.52,paper birch
375,8.0,55.3,293.76,paper birch
375,8.1,63.5,372.82,paper birch
375,8.2,63.3,390.91,paper birch
375,8.3,48.9,310.75,paper birch
375,8.4,71.8,419.21,paper birch
375,8.5,66.7,396.66,paper birch
375,8.7,60.1,406.51,paper birch
375,8.8,68.5,449.55,paper birch
375,8.8,57.7,397.54,paper birch
375,8.9,66.5,432.03,paper birch
375,9.0,65.8,454.99,paper birch
375,9.2,65.7,466.01,paper birch
375,9.3,69.8,495.73,paper birch
375,9.7,73.8,538.99,paper birch
375,10.1,57.6,463.71,paper birch
375,10.1,62.9,567.38,paper birch
375,10.4,58.8,604.66,paper birch
375,10.5,60.2,562.52,paper birch
375,10.7,55.9,548.82,paper birch
375,10.8,70.0,626.81,paper birch
375,11.2,72.9,724.43,paper birch
375,11.5,66.0,670.37,paper birch
375,11.8,71.4,795.4,paper birch
375,12.0,64.5,841.45,paper birch
375,12.4,70.7,846.15,paper birch
375,13.6,73.1,1094.35,paper birch
375,14.7,67.3,1224.68,paper birch
375,5.0,57.0,103.76,paper birch
375,5.3,56.4,127.27,paper birch
375,5.5,51.2,121.26,paper birch
375,5.5,61.6,151.72,paper birch
375,5.6,42.9,145.26,paper birch
375,5.6,59.6,153.15,paper birch
375,5.8,62.3,178.44,paper birch
375,6.1,62.6,219.05,paper birch
375,6.2,63.1,209.03,paper birch
375,6.4,59.9,221.26,paper birch
375,6.5,60.3,223.22,paper birch
375,6.6,60.2,251.19,paper birch
375,6.7,72.8,273.06,paper birch
375,6.8,58.7,205.22,paper birch
375,6.8,58.1,213.48,paper birch
375,6.9,55.3,239.82,paper birch
375,6.9,59.1,239.82,paper birch
375,7.0,64.7,292.14,paper birch
375,7.1,70.6,313.74,paper birch
375,7.2,42.8,210.01,paper birch
375,7.2,64.1,302.56,paper birch
375,7.3,59.9,280.37,paper birch
375,7.3,65.6,311.52,paper birch
375,7.3,64.8,280.94,paper birch
375,7.3,59.0,280.37,paper birch
375,7.4,66.7,306.45,paper birch
375,7.6,64.4,329.96,paper birch
375,7.7,68.4,345.86,paper birch
375,7.7,57.4,270.89,paper birch
375,7.8,60.2,323.94,paper birch
375,7.8,45.8,273.54,paper birch
375,7.9,56.0,329.05,paper birch
375,7.9,66.8,378.75,paper birch
375,7.9,59.3,345.23,paper birch
375,8.0,64.1,337.7,paper birch
375,8.0,47.0,283.5,paper birch
375,8.0,65.5,381.5,paper birch
375,8.1,64.6,374.71,paper birch
375,8.2,65.6,399.73,paper birch
375,8.3,66.9,408.75,paper birch
375,8.3,61.1,394.55,paper birch
375,8.3,66.5,395.2,paper birch
375,8.5,62.2,379.9,paper birch
375,8.6,61.8,387.68,paper birch
375,8.7,63.1,430.83,paper birch
375,8.8,61.0,391.5,paper birch
375,8.8,71.6,458.76,paper birch
375,8.8,63.4,442.4,paper birch
375,8.8,69.3,414.71,paper birch
375,9.0,58.3,414.37,paper birch
375,9.0,66.0,477.27,paper birch
375,9.2,69.8,489.35,paper birch
375,9.2,58.9,411.21,paper birch
375,9.5,64.9,474.25,paper birch
375,9.5,61.7,471.71,paper birch
375,9.8,66.0,547.39,paper birch
375,9.9,66.9,531.84,paper birch
375,10.0,67.1,565.24,paper birch
375,10.1,62.5,523.52,paper birch
375,10.1,58.2,484.22,paper birch
375,10.1,61.3,543.28,paper birch
375,10.3,65.3,569.06,paper birch
375,10.5,77.9,704.51,paper birch
375,10.6,64.9,608.32,paper birch
375,10.8,63.7,617.35,paper birch
375,10.9,63.2,608.75,paper birch
375,10.9,57.8,649.45,paper birch
375,11.2,68.2,668.31,paper birch
375,11.5,63.2,759.45,paper birch
375,12.4,65.5,844.81,paper birch
375,12.4,63.7,749.53,paper birch
375,12.5,67.5,800.47,paper birch
375,12.7,78.2,1002.3,paper birch
375,15.7,69.2,1326.03,paper birch
375,5.0,41.9,126.13,paper birch
375,5.2,45.1,122.95,paper birch
375,5.3,55.0,148.28,paper birch
375,5.4,47.6,122.41,paper birch
375,5.5,49.2,147.06,paper birch
375,5.6,58.7,150.98,paper birch
375,5.7,53.8,144.58,paper birch
375,5.8,54.6,167.12,paper birch
375,5.8,47.7,155.84,paper birch
375,5.9,48.1,148.99,paper birch
375,6.0,46.9,161.17,paper birch
375,6.0,49.9,175.79,paper birch
375,6.1,60.2,195.04,paper birch
375,6.2,53.0,159.9,paper birch
375,6.4,59.6,215.82,paper birch
375,6.4,70.1,264.41,paper birch
375,6.4,49.8,196.04,paper birch
375,6.4,44.1,192.01,paper birch
375,6.6,47.9,225.59,paper birch
375,6.7,45.6,176.48,paper birch
375,6.7,57.9,244.01,paper birch
375,6.9,54.5,244.07,paper birch
375,6.9,53.4,240.35,paper birch
375,7.0,61.9,275.55,paper birch
375,7.2,63.3,296.28,paper birch
375,7.2,56.6,264.72,paper birch
375,7.3,64.9,299.73,paper birch
375,7.3,55.9,285.42,paper birch
375,7.5,51.9,287.74,paper birch
375,7.5,61.8,322.83,paper birch
375,7.7,60.8,314.63,paper birch
375,7.8,52.8,311.52,paper birch
375,7.8,63.8,356.31,paper birch
375,8.0,58.1,357.0,paper birch
375,8.2,51.2,330.82,paper birch
375,8.2,55.3,280.62,paper birch
375,8.3,49.7,332.86,paper birch
375,8.3,49.8,320.09,paper birch
375,8.5,58.8,396.66,paper birch
375,8.6,68.9,435.96,paper birch
375,8.7,55.9,361.2,paper birch
375,8.7,58.7,378.53,paper birch
375,8.8,56.6,393.77,paper birch
375,8.9,70.3,510.76,paper birch
375,9.2,65.2,493.95,paper birch
375,9.3,76.3,563.48,paper birch
375,9.4,67.1,451.95,paper birch
375,9.5,58.0,478.75,paper birch
375,9.7,60.7,575.68,paper birch
375,9.8,64.5,528.24,paper birch
375,9.8,52.7,419.89,paper birch
375,9.9,67.1,560.24,paper birch
375,10.0,80.5,673.01,paper birch
375,10.4,62.8,624.84,paper birch
375,10.5,71.8,669.69,paper birch
375,10.6,73.2,770.16,paper birch
375,10.7,69.5,669.82,paper birch
375,10.9,77.1,764.55,paper birch
375,11.3,68.4,744.51,paper birch
375,11.7,78.9,913.18,paper birch
375,12.1,72.4,857.56,paper birch
375,14.6,68.5,1260.14,paper birch
375,5.1,45.8,99.44,paper birch
375,5.2,53.4,113.1,paper birch
375,5.2,44.1,110.48,paper birch
375,5.4,44.6,110.55,paper birch
375,5.5,49.7,138.83,paper birch
375,5.5,65.2,162.44,paper birch
375,5.6,52.5,138.54,paper birch
375,5.6,49.5,127.95,paper birch
375,5.7,59.3,185.43,paper birch
375,5.7,63.8,180.58,paper birch
375,5.7,48.3,145.04,paper birch
375,5.8,53.4,176.29,paper birch
375,5.9,62.8,203.26,paper birch
375,5.9,55.3,183.42,paper birch
375,6.0,54.4,189.84,paper birch
375,6.0,53.9,176.25,paper birch
375,6.0,44.4,174.87,paper birch
375,6.1,68.5,223.22,paper birch
375,6.2,52.3,168.02,paper birch
375,6.3,42.1,184.9,paper birch
375,6.4,53.0,208.85,paper birch
375,6.4,55.0,212.71,paper birch
375,6.4,50.6,202.99,paper birch
375,6.4,58.1,232.35,paper birch
375,6.4,54.7,215.58,paper birch
375,6.5,49.9,207.42,paper birch
375,6.6,57.3,227.58,paper birch
375,6.7,66.8,236.03,paper birch
375,6.7,55.5,232.99,paper birch
375,6.8,59.8,261.22,paper birch
375,6.8,63.7,272.38,paper birch
375,6.8,59.8,228.54,paper birch
375,6.9,63.5,272.32,paper birch
